"price","date"
3.53279,"22/9/2017 2:35:14"
3.53279,"22/9/2017 2:35:15"
3.53279,"22/9/2017 2:35:18"
3.53279,"22/9/2017 2:35:18"
3.53279,"22/9/2017 2:35:18"
3.53279,"22/9/2017 2:35:19"
3.53279,"22/9/2017 2:35:20"
3.53279,"22/9/2017 2:35:21"
3.53279,"22/9/2017 2:35:22"
3.53279,"22/9/2017 2:35:23"
3.53279,"22/9/2017 2:35:25"
3.53279,"22/9/2017 2:35:25"
3.53279,"22/9/2017 2:35:27"
3.53279,"22/9/2017 2:35:27"
3.53279,"22/9/2017 2:35:28"
3.53279,"22/9/2017 2:35:30"
3.53279,"22/9/2017 2:35:31"
3.53279,"22/9/2017 2:35:31"
3.53279,"22/9/2017 2:35:32"
3.53279,"22/9/2017 2:35:33"
3.53279,"22/9/2017 2:35:34"
3.53279,"22/9/2017 2:35:35"
3.53279,"22/9/2017 2:35:36"
3.53279,"22/9/2017 2:35:37"
3.53279,"22/9/2017 2:35:39"
3.53279,"22/9/2017 2:35:40"
3.53279,"22/9/2017 2:35:40"
3.53279,"22/9/2017 2:35:41"
3.53279,"22/9/2017 2:35:44"
3.53279,"22/9/2017 2:35:44"
3.53279,"22/9/2017 2:35:44"
3.53279,"22/9/2017 2:35:45"
3.53279,"22/9/2017 2:35:47"
3.53279,"22/9/2017 2:35:48"
3.53279,"22/9/2017 2:35:49"
3.53279,"22/9/2017 2:35:49"
3.53279,"22/9/2017 2:35:50"
3.53279,"22/9/2017 2:35:51"
3.53279,"22/9/2017 2:35:52"
3.53279,"22/9/2017 2:35:53"
3.53279,"22/9/2017 2:35:54"
3.53279,"22/9/2017 2:35:55"
3.53279,"22/9/2017 2:35:58"
3.53279,"22/9/2017 2:35:58"
3.53279,"22/9/2017 2:35:58"
3.53279,"22/9/2017 2:35:59"
3.53279,"22/9/2017 2:36:0"
3.53279,"22/9/2017 2:36:2"
3.53279,"22/9/2017 2:36:2"
3.53279,"22/9/2017 2:36:3"
3.53279,"22/9/2017 2:36:6"
3.53279,"22/9/2017 2:36:7"
3.53279,"22/9/2017 2:36:7"
3.53279,"22/9/2017 2:36:7"
3.53279,"22/9/2017 2:36:8"
3.55847,"22/9/2017 2:36:9"
3.55847,"22/9/2017 2:36:10"
3.55847,"22/9/2017 2:36:11"
3.55847,"22/9/2017 2:36:12"
3.55847,"22/9/2017 2:36:13"
3.55847,"22/9/2017 2:36:15"
3.55847,"22/9/2017 2:36:16"
3.55847,"22/9/2017 2:36:16"
3.55847,"22/9/2017 2:36:18"
3.55847,"22/9/2017 2:36:19"
3.55847,"22/9/2017 2:36:20"
3.55847,"22/9/2017 2:36:20"
3.55847,"22/9/2017 2:36:21"
3.55847,"22/9/2017 2:36:22"
3.55847,"22/9/2017 2:36:23"
3.55847,"22/9/2017 2:36:25"
3.55847,"22/9/2017 2:36:25"
3.55847,"22/9/2017 2:36:26"
3.55847,"22/9/2017 2:36:27"
3.55847,"22/9/2017 2:36:28"
3.55847,"22/9/2017 2:36:30"
3.55847,"22/9/2017 2:36:30"
3.55847,"22/9/2017 2:36:31"
3.55847,"22/9/2017 2:36:32"
3.55847,"22/9/2017 2:36:34"
3.55847,"22/9/2017 2:36:34"
3.55847,"22/9/2017 2:36:35"
3.55847,"22/9/2017 2:36:37"
3.55847,"22/9/2017 2:36:38"
3.55847,"22/9/2017 2:36:39"
3.55847,"22/9/2017 2:36:40"
3.55847,"22/9/2017 2:36:40"
3.55847,"22/9/2017 2:36:41"
3.55847,"22/9/2017 2:36:42"
3.55847,"22/9/2017 2:36:43"
3.55847,"22/9/2017 2:36:44"
3.55847,"22/9/2017 2:36:45"
3.55847,"22/9/2017 2:36:48"
3.55847,"22/9/2017 2:36:48"
3.55847,"22/9/2017 2:36:48"
3.55847,"22/9/2017 2:36:50"
3.55847,"22/9/2017 2:36:50"
3.55847,"22/9/2017 2:36:52"
3.55847,"22/9/2017 2:36:53"
3.55847,"22/9/2017 2:36:53"
3.55847,"22/9/2017 2:36:54"
3.55847,"22/9/2017 2:36:55"
3.55847,"22/9/2017 2:36:56"
3.55847,"22/9/2017 2:36:57"
3.55847,"22/9/2017 2:36:59"
3.55847,"22/9/2017 2:37:1"
3.55847,"22/9/2017 2:37:1"
3.55847,"22/9/2017 2:37:1"
3.55847,"22/9/2017 2:37:2"
3.55847,"22/9/2017 2:37:4"
3.55847,"22/9/2017 2:37:4"
3.55847,"22/9/2017 2:37:6"
3.55847,"22/9/2017 2:37:6"
3.55847,"22/9/2017 2:37:7"
3.55847,"22/9/2017 2:37:8"
3.55847,"22/9/2017 2:37:11"
3.55847,"22/9/2017 2:37:11"
3.55847,"22/9/2017 2:37:11"
